0F-InvertedOnlyMD5,0-InvertedOnlyPids,11-System_FileName,14F-System_FileAttributes,15F-System_DateModified,16F-System_DateCreated,17F-System_DateAccessed,33-System_ItemUrl,3-System_ItemFolderNameDisplay,4346-System_DateImported,4352-System_Document_DateCreated,4354-System_Document_DateSaved,4378-System_FilePlaceholderStatus,4384-System_FolderNameDisplay,4410-System_IsAttachment,4412-System_IsEncrypted,4415-System_IsFolder,4419-System_ItemDate,4421-System_ItemFolderPathDisplay,4422-System_ItemFolderPathDisplayNarrow,4423-System_ItemName,4424-System_ItemNameDisplay,4425-System_ItemNameDisplayWithoutExtension,4428-System_ItemPathDisplay,4429-System_ItemPathDisplayNarrow,4431-System_ItemType,4437-System_Kind,4438-System_KindText,4546-System_ParsingName,4604-System_SFGAOFlags,4605-System_Search_AccessCount,4612F-System_Search_GatherTime,4614-System_Search_LastIndexedTotalTime,4618-System_Search_Store,4651-System_SyncTransferStatusFlags,4655-System_ThumbnailCacheId,5-System_ItemTypeText,WorkID
"14D6DC07680B0B3D379592F82FD961AA","15124E12","AppData","Directory (16)","10/03/2018 07:46:03.4894138","10/03/2018 07:46:03.4894138","10/03/2018 07:46:03.4894138","file:C:/Users/maxpowers/AppData/Local/Packages/Microsoft.NetworkSpeedTest_8wekyb3d8bbwe/AppData","Microsoft.NetworkSpeedTest_8wekyb3d8bbwe","10/03/2018 07:46:03.4894138","10/03/2018 07:46:03.4894138","10/03/2018 07:46:03.4894138","6","AppData","False","False","True","10/03/2018 07:46:04.0000000","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.NetworkSpeedTest_8wekyb3d8bbwe","Microsoft.NetworkSpeedTest_8wekyb3d8bbwe (C:\Users\maxpowers\AppData\Local\Packages)","AppData","AppData","AppData","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.NetworkSpeedTest_8wekyb3d8bbwe\AppData","AppData (C:\Users\maxpowers\AppData\Local\Packages\Microsoft.NetworkSpeedTest_8wekyb3d8bbwe)","Directory","folder","Folder","AppData","1887437183","0","13/03/2018 18:16:50.8821011","0,015625","file",,"EC7323ED9FAE2C5B","File folder","893"
"5405A8AE8DF44653A322AD92E2393D12","15124E12","LocalCache","Directory (16)","10/03/2018 07:46:03.4271849","10/03/2018 07:46:03.4271849","10/03/2018 07:46:03.4271849","file:C:/Users/maxpowers/AppData/Local/Packages/Microsoft.NetworkSpeedTest_8wekyb3d8bbwe/LocalCache","Microsoft.NetworkSpeedTest_8wekyb3d8bbwe","10/03/2018 07:46:03.4271849","10/03/2018 07:46:03.4271849","10/03/2018 07:46:03.4271849","6","LocalCache","False","False","True","10/03/2018 07:46:04.0000000","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.NetworkSpeedTest_8wekyb3d8bbwe","Microsoft.NetworkSpeedTest_8wekyb3d8bbwe (C:\Users\maxpowers\AppData\Local\Packages)","LocalCache","LocalCache","LocalCache","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.NetworkSpeedTest_8wekyb3d8bbwe\LocalCache","LocalCache (C:\Users\maxpowers\AppData\Local\Packages\Microsoft.NetworkSpeedTest_8wekyb3d8bbwe)","Directory","folder","Folder","LocalCache","1887437183","0","13/03/2018 18:16:50.8664754","0","file",,"EF1073853DC0EFF3","File folder","894"
"039AF8002F9E66EA190C269165B8E5F9","15124E12","LocalState","Directory (16)","10/03/2018 07:46:03.3800529","10/03/2018 07:46:03.3800529","10/03/2018 07:46:03.3800529","file:C:/Users/maxpowers/AppData/Local/Packages/Microsoft.NetworkSpeedTest_8wekyb3d8bbwe/LocalState","Microsoft.NetworkSpeedTest_8wekyb3d8bbwe","10/03/2018 07:46:03.3800529","10/03/2018 07:46:03.3800529","10/03/2018 07:46:03.3800529","6","LocalState","False","False","True","10/03/2018 07:46:04.0000000","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.NetworkSpeedTest_8wekyb3d8bbwe","Microsoft.NetworkSpeedTest_8wekyb3d8bbwe (C:\Users\maxpowers\AppData\Local\Packages)","LocalState","LocalState","LocalState","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.NetworkSpeedTest_8wekyb3d8bbwe\LocalState","LocalState (C:\Users\maxpowers\AppData\Local\Packages\Microsoft.NetworkSpeedTest_8wekyb3d8bbwe)","Directory","folder","Folder","LocalState","1887437183","0","13/03/2018 18:16:50.8664754","0","file",,"6AF5D07AD6A465D2","File folder","895"
"541DECEDB1662533F5D74099A4A21BE4","15124E12","RoamingState","Directory (16)","10/03/2018 07:46:03.3800529","10/03/2018 07:46:03.3800529","10/03/2018 07:46:03.3800529","file:C:/Users/maxpowers/AppData/Local/Packages/Microsoft.NetworkSpeedTest_8wekyb3d8bbwe/RoamingState","Microsoft.NetworkSpeedTest_8wekyb3d8bbwe","10/03/2018 07:46:03.3800529","10/03/2018 07:46:03.3800529","10/03/2018 07:46:03.3800529","6","RoamingState","False","False","True","10/03/2018 07:46:04.0000000","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.NetworkSpeedTest_8wekyb3d8bbwe","Microsoft.NetworkSpeedTest_8wekyb3d8bbwe (C:\Users\maxpowers\AppData\Local\Packages)","RoamingState","RoamingState","RoamingState","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.NetworkSpeedTest_8wekyb3d8bbwe\RoamingState","RoamingState (C:\Users\maxpowers\AppData\Local\Packages\Microsoft.NetworkSpeedTest_8wekyb3d8bbwe)","Directory","folder","Folder","RoamingState","1887437183","0","13/03/2018 18:16:50.8504320","0,015625","file",,"A51908CEB2E0A7E6","File folder","896"
"14D6DC07680B0B3D379592F82FD961AA","15124E12","AppData","Directory (16)","10/03/2018 06:56:01.0509915","10/03/2018 06:56:01.0509915","10/03/2018 06:56:01.0509915","file:C:/Users/maxpowers/AppData/Local/Packages/Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe/AppData","Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe","10/03/2018 06:56:01.0509915","10/03/2018 06:56:01.0509915","10/03/2018 06:56:01.0509915","6","AppData","False","False","True","10/03/2018 06:56:02.0000000","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe","Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe (C:\Users\maxpowers\AppData\Local\Packages)","AppData","AppData","AppData","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe\AppData","AppData (C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe)","Directory","folder","Folder","AppData","1887437183","0","13/03/2018 18:16:50.9442704","0","file",,"A13CA08AC78A4855","File folder","897"
"5405A8AE8DF44653A322AD92E2393D12","15124E12","LocalCache","Directory (16)","10/03/2018 06:56:01.0356144","10/03/2018 06:56:01.0356144","10/03/2018 06:56:01.0356144","file:C:/Users/maxpowers/AppData/Local/Packages/Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe/LocalCache","Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe","10/03/2018 06:56:01.0356144","10/03/2018 06:56:01.0356144","10/03/2018 06:56:01.0356144","6","LocalCache","False","False","True","10/03/2018 06:56:02.0000000","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe","Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe (C:\Users\maxpowers\AppData\Local\Packages)","LocalCache","LocalCache","LocalCache","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe\LocalCache","LocalCache (C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe)","Directory","folder","Folder","LocalCache","1887437183","0","13/03/2018 18:16:50.9442704","0","file",,"C7A4FF146F8CD02A","File folder","898"
"039AF8002F9E66EA190C269165B8E5F9","15124E12","LocalState","Directory (16)","10/03/2018 06:56:00.5509721","10/03/2018 06:56:00.5509721","10/03/2018 06:56:00.5509721","file:C:/Users/maxpowers/AppData/Local/Packages/Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe/LocalState","Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe","10/03/2018 06:56:00.5509721","10/03/2018 06:56:00.5509721","10/03/2018 06:56:00.5509721","6","LocalState","False","False","True","10/03/2018 06:56:02.0000000","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe","Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe (C:\Users\maxpowers\AppData\Local\Packages)","LocalState","LocalState","LocalState","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe\LocalState","LocalState (C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe)","Directory","folder","Folder","LocalState","1887437183","0","13/03/2018 18:16:50.9285821","0","file",,"41E601AE828704A6","File folder","899"
"541DECEDB1662533F5D74099A4A21BE4","15124E12","RoamingState","Directory (16)","10/03/2018 06:56:01.0041936","10/03/2018 06:56:01.0041936","10/03/2018 06:56:01.0041936","file:C:/Users/maxpowers/AppData/Local/Packages/Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe/RoamingState","Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe","10/03/2018 06:56:01.0041936","10/03/2018 06:56:01.0041936","10/03/2018 06:56:01.0041936","6","RoamingState","False","False","True","10/03/2018 06:56:02.0000000","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe","Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe (C:\Users\maxpowers\AppData\Local\Packages)","RoamingState","RoamingState","RoamingState","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe\RoamingState","RoamingState (C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe)","Directory","folder","Folder","RoamingState","1887437183","0","13/03/2018 18:16:50.9137487","0,015625","file",,"E4C676087E78DCE2","File folder","900"
"14D6DC07680B0B3D379592F82FD961AA","15124E12","AppData","Directory (16)","10/03/2018 06:56:03.2073589","10/03/2018 06:56:03.2073589","10/03/2018 06:56:03.2073589","file:C:/Users/maxpowers/AppData/Local/Packages/Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe/AppData","Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe","10/03/2018 06:56:03.2073589","10/03/2018 06:56:03.2073589","10/03/2018 06:56:03.2073589","6","AppData","False","False","True","10/03/2018 06:56:04.0000000","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe","Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe (C:\Users\maxpowers\AppData\Local\Packages)","AppData","AppData","AppData","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe\AppData","AppData (C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe)","Directory","folder","Folder","AppData","1887437183","0","13/03/2018 18:16:51.0069902","0,015625","file",,"49C2A4098B30F7F1","File folder","901"
"5405A8AE8DF44653A322AD92E2393D12","15124E12","LocalCache","Directory (16)","10/03/2018 06:56:03.1759375","10/03/2018 06:56:03.1759375","10/03/2018 06:56:03.1759375","file:C:/Users/maxpowers/AppData/Local/Packages/Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe/LocalCache","Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe","10/03/2018 06:56:03.1759375","10/03/2018 06:56:03.1759375","10/03/2018 06:56:03.1759375","6","LocalCache","False","False","True","10/03/2018 06:56:04.0000000","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe","Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe (C:\Users\maxpowers\AppData\Local\Packages)","LocalCache","LocalCache","LocalCache","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe\LocalCache","LocalCache (C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe)","Directory","folder","Folder","LocalCache","1887437183","0","13/03/2018 18:16:50.9912753","0,015625","file",,"B5D9C6854C57BB21","File folder","902"
"039AF8002F9E66EA190C269165B8E5F9","15124E12","LocalState","Directory (16)","10/03/2018 06:56:03.1603459","10/03/2018 06:56:03.1603459","10/03/2018 06:56:03.1603459","file:C:/Users/maxpowers/AppData/Local/Packages/Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe/LocalState","Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe","10/03/2018 06:56:03.1603459","10/03/2018 06:56:03.1603459","10/03/2018 06:56:03.1603459","6","LocalState","False","False","True","10/03/2018 06:56:04.0000000","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe","Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe (C:\Users\maxpowers\AppData\Local\Packages)","LocalState","LocalState","LocalState","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe\LocalState","LocalState (C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe)","Directory","folder","Folder","LocalState","1887437183","0","13/03/2018 18:16:50.9757571","0,015625","file",,"A1182D4DDC8C77A2","File folder","903"
"541DECEDB1662533F5D74099A4A21BE4","15124E12","RoamingState","Directory (16)","10/03/2018 06:56:03.1603459","10/03/2018 06:56:03.1603459","10/03/2018 06:56:03.1603459","file:C:/Users/maxpowers/AppData/Local/Packages/Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe/RoamingState","Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe","10/03/2018 06:56:03.1603459","10/03/2018 06:56:03.1603459","10/03/2018 06:56:03.1603459","6","RoamingState","False","False","True","10/03/2018 06:56:04.0000000","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe","Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe (C:\Users\maxpowers\AppData\Local\Packages)","RoamingState","RoamingState","RoamingState","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe\RoamingState","RoamingState (C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe)","Directory","folder","Folder","RoamingState","1887437183","0","13/03/2018 18:16:50.9598132","0,015625","file",,"B939165091602060","File folder","904"
"14D6DC07680B0B3D379592F82FD961AA","15124E12","AppData","Directory (16)","10/03/2018 06:56:05.9259658","10/03/2018 06:56:05.9259658","10/03/2018 06:56:05.9259658","file:C:/Users/maxpowers/AppData/Local/Packages/Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe/AppData","Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe","10/03/2018 06:56:05.9259658","10/03/2018 06:56:05.9259658","10/03/2018 06:56:05.9259658","6","AppData","False","False","True","10/03/2018 06:56:06.0000000","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe","Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe (C:\Users\maxpowers\AppData\Local\Packages)","AppData","AppData","AppData","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\AppData","AppData (C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe)","Directory","folder","Folder","AppData","1887437183","0","13/03/2018 18:16:51.0849422","0","file",,"058C8E9CB3AF0727","File folder","905"
"5405A8AE8DF44653A322AD92E2393D12","15124E12","LocalCache","Directory (16)","10/03/2018 06:56:05.8947510","10/03/2018 06:56:05.8947510","10/03/2018 06:56:05.8947510","file:C:/Users/maxpowers/AppData/Local/Packages/Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe/LocalCache","Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe","10/03/2018 06:56:05.8947510","10/03/2018 06:56:05.8947510","10/03/2018 06:56:05.8947510","6","LocalCache","False","False","True","10/03/2018 06:56:06.0000000","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe","Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe (C:\Users\maxpowers\AppData\Local\Packages)","LocalCache","LocalCache","LocalCache","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalCache","LocalCache (C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe)","Directory","folder","Folder","LocalCache","1887437183","0","13/03/2018 18:16:51.0849422","0,015625","file",,"05D1CD358E00E12B","File folder","906"
"039AF8002F9E66EA190C269165B8E5F9","15124E12","LocalState","Directory (16)","10/03/2018 06:56:05.8011488","10/03/2018 06:56:05.8011488","10/03/2018 06:56:05.8011488","file:C:/Users/maxpowers/AppData/Local/Packages/Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe/LocalState","Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe","10/03/2018 06:56:05.8011488","10/03/2018 06:56:05.8011488","10/03/2018 06:56:05.8011488","6","LocalState","False","False","True","10/03/2018 06:56:06.0000000","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe","Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe (C:\Users\maxpowers\AppData\Local\Packages)","LocalState","LocalState","LocalState","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState","LocalState (C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe)","Directory","folder","Folder","LocalState","1887437183","0","13/03/2018 18:16:51.0693430","0","file",,"249A44851C44A374","File folder","907"
"541DECEDB1662533F5D74099A4A21BE4","15124E12","RoamingState","Directory (16)","10/03/2018 06:56:05.8011488","10/03/2018 06:56:05.8011488","10/03/2018 06:56:05.8011488","file:C:/Users/maxpowers/AppData/Local/Packages/Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe/RoamingState","Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe","10/03/2018 06:56:05.8011488","10/03/2018 06:56:05.8011488","10/03/2018 06:56:05.8011488","6","RoamingState","False","False","True","10/03/2018 06:56:06.0000000","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe","Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe (C:\Users\maxpowers\AppData\Local\Packages)","RoamingState","RoamingState","RoamingState","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\RoamingState","RoamingState (C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe)","Directory","folder","Folder","RoamingState","1887437183","0","13/03/2018 18:16:51.0380139","0,015625","file",,"80B7E6652AA60EDA","File folder","908"
"14D6DC07680B0B3D379592F82FD961AA","15124E12","AppData","Directory (16)","10/03/2018 06:39:23.1291442","10/03/2018 06:39:23.1291442","10/03/2018 06:39:23.1291442","file:C:/Users/maxpowers/AppData/Local/Packages/Microsoft.MicrosoftEdge_8wekyb3d8bbwe/AppData","Microsoft.MicrosoftEdge_8wekyb3d8bbwe","10/03/2018 06:39:23.1291442","10/03/2018 06:39:23.1291442","10/03/2018 06:39:23.1291442","6","AppData","False","False","True","10/03/2018 06:39:24.0000000","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe","Microsoft.MicrosoftEdge_8wekyb3d8bbwe (C:\Users\maxpowers\AppData\Local\Packages)","AppData","AppData","AppData","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AppData","AppData (C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe)","Directory","folder","Folder","AppData","1887437183","0","13/03/2018 18:16:51.1318468","0","file",,"118698DCEDA47691","File folder","909"
"5405A8AE8DF44653A322AD92E2393D12","15124E12","LocalCache","Directory (16)","10/03/2018 06:39:23.1133883","10/03/2018 06:39:23.1133883","10/03/2018 06:39:23.1133883","file:C:/Users/maxpowers/AppData/Local/Packages/Microsoft.MicrosoftEdge_8wekyb3d8bbwe/LocalCache","Microsoft.MicrosoftEdge_8wekyb3d8bbwe","10/03/2018 06:39:23.1133883","10/03/2018 06:39:23.1133883","10/03/2018 06:39:23.1133883","6","LocalCache","False","False","True","10/03/2018 06:39:24.0000000","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe","Microsoft.MicrosoftEdge_8wekyb3d8bbwe (C:\Users\maxpowers\AppData\Local\Packages)","LocalCache","LocalCache","LocalCache","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\LocalCache","LocalCache (C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe)","Directory","folder","Folder","LocalCache","1887437183","0","13/03/2018 18:16:51.1318468","0","file",,"0E8FDE324C555596","File folder","910"
"039AF8002F9E66EA190C269165B8E5F9","15124E12","LocalState","Directory (16)","10/03/2018 06:39:23.1133883","10/03/2018 06:39:23.1133883","10/03/2018 06:39:23.1133883","file:C:/Users/maxpowers/AppData/Local/Packages/Microsoft.MicrosoftEdge_8wekyb3d8bbwe/LocalState","Microsoft.MicrosoftEdge_8wekyb3d8bbwe","10/03/2018 06:39:23.1133883","10/03/2018 06:39:23.1133883","10/03/2018 06:39:23.1133883","6","LocalState","False","False","True","10/03/2018 06:39:24.0000000","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe","Microsoft.MicrosoftEdge_8wekyb3d8bbwe (C:\Users\maxpowers\AppData\Local\Packages)","LocalState","LocalState","LocalState","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\LocalState","LocalState (C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe)","Directory","folder","Folder","LocalState","1887437183","0","13/03/2018 18:16:51.1160937","0,015625","file",,"2ACFC9CCC55FC0FF","File folder","911"
"541DECEDB1662533F5D74099A4A21BE4","15124E12","RoamingState","Directory (16)","10/03/2018 06:39:23.1133883","10/03/2018 06:39:23.1133883","10/03/2018 06:39:23.1133883","file:C:/Users/maxpowers/AppData/Local/Packages/Microsoft.MicrosoftEdge_8wekyb3d8bbwe/RoamingState","Microsoft.MicrosoftEdge_8wekyb3d8bbwe","10/03/2018 06:39:23.1133883","10/03/2018 06:39:23.1133883","10/03/2018 06:39:23.1133883","6","RoamingState","False","False","True","10/03/2018 06:39:24.0000000","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe","Microsoft.MicrosoftEdge_8wekyb3d8bbwe (C:\Users\maxpowers\AppData\Local\Packages)","RoamingState","RoamingState","RoamingState","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\RoamingState","RoamingState (C:\Users\maxpowers\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe)","Directory","folder","Folder","RoamingState","1887437183","0","13/03/2018 18:16:51.1005297","0,015625","file",,"E0818B01177FA5E5","File folder","912"
"14D6DC07680B0B3D379592F82FD961AA","15124E12","AppData","Directory (16)","10/03/2018 06:56:07.1447001","10/03/2018 06:56:07.1447001","10/03/2018 06:56:07.1447001","file:C:/Users/maxpowers/AppData/Local/Packages/Microsoft.Messaging_8wekyb3d8bbwe/AppData","Microsoft.Messaging_8wekyb3d8bbwe","10/03/2018 06:56:07.1447001","10/03/2018 06:56:07.1447001","10/03/2018 06:56:07.1447001","6","AppData","False","False","True","10/03/2018 06:56:08.0000000","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.Messaging_8wekyb3d8bbwe","Microsoft.Messaging_8wekyb3d8bbwe (C:\Users\maxpowers\AppData\Local\Packages)","AppData","AppData","AppData","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.Messaging_8wekyb3d8bbwe\AppData","AppData (C:\Users\maxpowers\AppData\Local\Packages\Microsoft.Messaging_8wekyb3d8bbwe)","Directory","folder","Folder","AppData","1887437183","0","13/03/2018 18:16:51.1785893","0","file",,"17CE89D19F4E06AE","File folder","913"
"5405A8AE8DF44653A322AD92E2393D12","15124E12","LocalCache","Directory (16)","13/03/2018 18:10:41.9571570","10/03/2018 06:56:07.1135872","13/03/2018 18:10:41.9571570","file:C:/Users/maxpowers/AppData/Local/Packages/Microsoft.Messaging_8wekyb3d8bbwe/LocalCache","Microsoft.Messaging_8wekyb3d8bbwe","10/03/2018 06:56:08.0000000","10/03/2018 06:56:08.0000000","13/03/2018 18:10:41.9571570","6","LocalCache","False","False","True","10/03/2018 06:56:08.0000000","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.Messaging_8wekyb3d8bbwe","Microsoft.Messaging_8wekyb3d8bbwe (C:\Users\maxpowers\AppData\Local\Packages)","LocalCache","LocalCache","LocalCache","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.Messaging_8wekyb3d8bbwe\LocalCache","LocalCache (C:\Users\maxpowers\AppData\Local\Packages\Microsoft.Messaging_8wekyb3d8bbwe)","Directory","folder","Folder","LocalCache","1887437183","0","13/03/2018 18:16:51.1785893","0,015625","file",,"64E991BA00AAF97D","File folder","914"
"039AF8002F9E66EA190C269165B8E5F9","15124E12","LocalState","Directory (16)","10/03/2018 06:56:07.0821703","10/03/2018 06:56:07.0821703","10/03/2018 06:56:07.0821703","file:C:/Users/maxpowers/AppData/Local/Packages/Microsoft.Messaging_8wekyb3d8bbwe/LocalState","Microsoft.Messaging_8wekyb3d8bbwe","10/03/2018 06:56:07.0821703","10/03/2018 06:56:07.0821703","10/03/2018 06:56:07.0821703","6","LocalState","False","False","True","10/03/2018 06:56:08.0000000","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.Messaging_8wekyb3d8bbwe","Microsoft.Messaging_8wekyb3d8bbwe (C:\Users\maxpowers\AppData\Local\Packages)","LocalState","LocalState","LocalState","C:\Users\maxpowers\AppData\Local\Packages\Microsoft.Messaging_8wekyb3d8bbwe\LocalState","LocalState (C:\Users\maxpowers\AppData\Local\Packages\Microsoft.Messaging_8wekyb3d8bbwe)","Directory","folder","Folder","LocalState","1887437183","0","13/03/2018 18:16:51.1633137","0","file",,"BA0CA5A807E94E3E","File folder","915"
