0F-InvertedOnlyMD5,0-InvertedOnlyPids,11-System_FileName,13F-System_Size,14F-System_FileAttributes,15F-System_DateModified,16F-System_DateCreated,17F-System_DateAccessed,33-System_ItemUrl,3-System_ItemFolderNameDisplay,4147-System_Audio_ChannelCount,4148-System_Audio_EncodingBitrate,4149-System_Audio_Format,4151-System_Audio_SampleRate,4152-System_Audio_SampleSize,4182-System_ComputerName,4351-System_ContentType,4357-System_DRM_IsProtected,4359-System_DateAcquired,4363-System_DateImported,4369-System_Document_DateCreated,4371-System_Document_DateSaved,4390-System_FileExtension,4394-System_FileOwner,4395-System_FilePlaceholderStatus,4427-System_IsAttachment,4429-System_IsEncrypted,4432-System_IsFolder,4436-System_ItemDate,4438-System_ItemFolderPathDisplay,4439-System_ItemFolderPathDisplayNarrow,4440-System_ItemName,4441-System_ItemNameDisplay,4442-System_ItemNameDisplayWithoutExtension,4445-System_ItemPathDisplay,4446-System_ItemPathDisplayNarrow,4448-System_ItemType,4454-System_Kind,4455-System_KindText,4470-System_MIMEType,4481-System_Media_DateEncoded,4483-System_Media_DlnaProfileID,4484-System_Media_Duration,4557-System_NotUserContent,4563-System_ParsingName,4621-System_SFGAOFlags,4622-System_Search_AccessCount,4629F-System_Search_GatherTime,4631-System_Search_LastIndexedTotalTime,4635-System_Search_Store,4676-System_ThumbnailCacheId,4685-System_Video_Compression,4687-System_Video_EncodingBitrate,4688-System_Video_FourCC,4689-System_Video_FrameHeight,4690-System_Video_FrameRate,4691-System_Video_FrameWidth,4692-System_Video_HorizontalAspectRatio,4693-System_Video_IsSpherical,4694-System_Video_IsStereo,4695-System_Video_Orientation,4698-System_Video_TotalBitrate,4699-System_Video_VerticalAspectRatio,4700-System_VolumeId,5-System_ItemTypeText,WorkID
"353B489FB757248D3484AEE07487107C","261263121813","01_10.1_Induction_3_min.mp4","3611656","ReadOnly, Archive, Sparse_File (545)","30/09/2019 04:53:07.5956995","30/09/2019 04:47:29.9658525","30/09/2019 04:53:08.5307480","file:C:/Users/Professor Moriarty/Downloads/intrologic-006/08_Lesson_10_-_Induction/01_10.1_Induction_3_min.mp4","08_Lesson_10_-_Induction","1","128160","{00001610-0000-0010-8000-00AA00389B71}","44100","16","DESKTOP-HL2LCVA","video/mp4","False",,"30/09/2019 04:47:30.0000000","30/09/2019 04:47:30.0000000","30/09/2019 04:53:07.5956995",".mp4","DESKTOP-HL2LCVA\Professor Moriarty","6","False","False","False","30/09/2019 04:47:30.0000000","C:\Users\Professor Moriarty\Downloads\intrologic-006\08_Lesson_10_-_Induction","08_Lesson_10_-_Induction (C:\Users\Professor Moriarty\Downloads\intrologic-006)","01_10.1_Induction_3_min.mp4","01_10.1_Induction_3_min.mp4","01_10.1_Induction_3_min","C:\Users\Professor Moriarty\Downloads\intrologic-006\08_Lesson_10_-_Induction\01_10.1_Induction_3_min.mp4","01_10.1_Induction_3_min (C:\Users\Professor Moriarty\Downloads\intrologic-006\08_Lesson_10_-_Induction)",".mp4","video","Video","video/mp4",,"AVC_MP4_MP_HD_720p_AAC","00:00:03:01 (1812320000)","False","01_10.1_Induction_3_min.mp4","1077936503","0","30/09/2019 04:55:02.5393371","0,015625","file","DC8DBE4617F5A437","{34363248-0000-0010-8000-00AA00389B71}","22712","875967048","540","29970","960","1","False","False","0","150872","1","eda0f2ba-fb47-4cd4-b875-e076904e8ed9","MP4 Video","4614"
"5446B85607F06F1BC543AF4AE90CF29D","261263121813","03_Game_Management_2_min.mp4","2354779","ReadOnly, Archive, Sparse_File (545)","30/09/2019 04:54:10.2602760","30/09/2019 04:48:28.1426639","30/09/2019 04:54:11.4793768","file:C:/Users/Professor Moriarty/Downloads/intrologic-006/11_General_Game_Playing/03_Game_Management_2_min.mp4","11_General_Game_Playing","1","73864","{00001610-0000-0010-8000-00AA00389B71}","44100","16","DESKTOP-HL2LCVA","video/mp4","False","01/01/1970 00:00:00.0000000","30/09/2019 04:48:30.0000000","30/09/2019 04:48:30.0000000","30/09/2019 04:54:10.2602760",".mp4","DESKTOP-HL2LCVA\Professor Moriarty","6","False","False","False","01/01/1970 00:00:00.0000000","C:\Users\Professor Moriarty\Downloads\intrologic-006\11_General_Game_Playing","11_General_Game_Playing (C:\Users\Professor Moriarty\Downloads\intrologic-006)","03_Game_Management_2_min.mp4","03_Game_Management_2_min.mp4","03_Game_Management_2_min","C:\Users\Professor Moriarty\Downloads\intrologic-006\11_General_Game_Playing\03_Game_Management_2_min.mp4","03_Game_Management_2_min (C:\Users\Professor Moriarty\Downloads\intrologic-006\11_General_Game_Playing)",".mp4","video","Video","video/mp4","01/01/1970 00:00:00.0000000","AVC_MP4_HP_HD_AAC","00:00:02:55 (1756830000)","False","03_Game_Management_2_min.mp4","1077936503","0","30/09/2019 04:55:02.5193334","0,015625","file","132E0F41CA26B7EE","{34363248-0000-0010-8000-00AA00389B71}","24440","875967048","540","29970","960","1","False","False","0","98304","1","eda0f2ba-fb47-4cd4-b875-e076904e8ed9","MP4 Video","4615"
"E2FB20116B86C039D46BF24E639109EB","261263121813","04_9.4_Resolution_Principle_7_min.mp4","5437592","ReadOnly, Archive, Sparse_File (545)","30/09/2019 04:53:24.4807806","30/09/2019 04:47:12.3894138","30/09/2019 04:53:24.7662192","file:C:/Users/Professor Moriarty/Downloads/intrologic-006/07_Lesson_9_-_Resolution/04_9.4_Resolution_Principle_7_min.mp4","07_Lesson_9_-_Resolution","1","75200","{00001610-0000-0010-8000-00AA00389B71}","44100","16","DESKTOP-HL2LCVA","video/mp4","False",,"30/09/2019 04:47:14.0000000","30/09/2019 04:47:14.0000000","30/09/2019 04:53:24.4807806",".mp4","DESKTOP-HL2LCVA\Professor Moriarty","6","False","False","False","30/09/2019 04:47:14.0000000","C:\Users\Professor Moriarty\Downloads\intrologic-006\07_Lesson_9_-_Resolution","07_Lesson_9_-_Resolution (C:\Users\Professor Moriarty\Downloads\intrologic-006)","04_9.4_Resolution_Principle_7_min.mp4","04_9.4_Resolution_Principle_7_min.mp4","04_9.4_Resolution_Principle_7_min","C:\Users\Professor Moriarty\Downloads\intrologic-006\07_Lesson_9_-_Resolution\04_9.4_Resolution_Principle_7_min.mp4","04_9.4_Resolution_Principle_7_min (C:\Users\Professor Moriarty\Downloads\intrologic-006\07_Lesson_9_-_Resolution)",".mp4","video","Video","video/mp4",,"AVC_MP4_HP_HD_AAC","00:00:07:03 (4233639999)","False","04_9.4_Resolution_Principle_7_min.mp4","1077936503","0","30/09/2019 04:55:02.4893439","0","file","4C6925527548D4DE","{34363248-0000-0010-8000-00AA00389B71}","18912","875967048","540","29970","960","1","False","False","0","94112","1","eda0f2ba-fb47-4cd4-b875-e076904e8ed9","MP4 Video","4616"
"0775BAE0C88B1C4D57986CB9F2F9ACEC","261263121813","02_8.2_Proofs_10_min.mp4","8741525","ReadOnly, Archive, Sparse_File (545)","30/09/2019 04:54:24.9295771","30/09/2019 04:46:45.6046371","30/09/2019 04:54:27.1226678","file:C:/Users/Professor Moriarty/Downloads/intrologic-006/06_Lesson_8_-_Relational_Logic_Proofs/02_8.2_Proofs_10_min.mp4","06_Lesson_8_-_Relational_Logic_Proofs","1","75432","{00001610-0000-0010-8000-00AA00389B71}","44100","16","DESKTOP-HL2LCVA","video/mp4","False",,"30/09/2019 04:46:46.0000000","30/09/2019 04:46:46.0000000","30/09/2019 04:54:24.9295771",".mp4","DESKTOP-HL2LCVA\Professor Moriarty","6","False","False","False","30/09/2019 04:46:46.0000000","C:\Users\Professor Moriarty\Downloads\intrologic-006\06_Lesson_8_-_Relational_Logic_Proofs","06_Lesson_8_-_Relational_Logic_Proofs (C:\Users\Professor Moriarty\Downloads\intrologic-006)","02_8.2_Proofs_10_min.mp4","02_8.2_Proofs_10_min.mp4","02_8.2_Proofs_10_min","C:\Users\Professor Moriarty\Downloads\intrologic-006\06_Lesson_8_-_Relational_Logic_Proofs\02_8.2_Proofs_10_min.mp4","02_8.2_Proofs_10_min (C:\Users\Professor Moriarty\Downloads\intrologic-006\06_Lesson_8_-_Relational_Logic_Proofs)",".mp4","video","Video","video/mp4",,"AVC_MP4_HP_HD_AAC","00:00:10:58 (6583620000)","False","02_8.2_Proofs_10_min.mp4","1077936503","0","30/09/2019 04:55:02.4733286","0","file","AB9270759DA7C80A","{34363248-0000-0010-8000-00AA00389B71}","22136","875967048","540","29970","960","1","False","False","0","97568","1","eda0f2ba-fb47-4cd4-b875-e076904e8ed9","MP4 Video","4617"
"3A1291C4B9407C1629FD784683C4E6B1","261263121813","05_5.5_Box_Logic_out_of_focus.mp4","9002386","ReadOnly, Archive, Sparse_File (545)","30/09/2019 04:55:00.4534557","30/09/2019 04:46:39.8571985","30/09/2019 04:55:01.6272426","file:C:/Users/Professor Moriarty/Downloads/intrologic-006/05_Lesson_5_-_Propositional_Resolution/05_5.5_Box_Logic_out_of_focus.mp4","05_Lesson_5_-_Propositional_Resolution","1","74520","{00001610-0000-0010-8000-00AA00389B71}","44100","16","DESKTOP-HL2LCVA","video/mp4","False","01/01/1970 00:00:00.0000000","30/09/2019 04:46:40.0000000","30/09/2019 04:46:40.0000000","30/09/2019 04:55:00.4534557",".mp4","DESKTOP-HL2LCVA\Professor Moriarty","6","False","False","False","01/01/1970 00:00:00.0000000","C:\Users\Professor Moriarty\Downloads\intrologic-006\05_Lesson_5_-_Propositional_Resolution","05_Lesson_5_-_Propositional_Resolution (C:\Users\Professor Moriarty\Downloads\intrologic-006)","05_5.5_Box_Logic_out_of_focus.mp4","05_5.5_Box_Logic_out_of_focus.mp4","05_5.5_Box_Logic_out_of_focus","C:\Users\Professor Moriarty\Downloads\intrologic-006\05_Lesson_5_-_Propositional_Resolution\05_5.5_Box_Logic_out_of_focus.mp4","05_5.5_Box_Logic_out_of_focus (C:\Users\Professor Moriarty\Downloads\intrologic-006\05_Lesson_5_-_Propositional_Resolution)",".mp4","video","Video","video/mp4","01/01/1970 00:00:00.0000000","AVC_MP4_HP_HD_AAC","00:00:04:21 (2616200000)","False","05_5.5_Box_Logic_out_of_focus.mp4","1077936503","0","30/09/2019 04:55:02.4413031","0,015625","file","5B00F272E419A3D5","{34363248-0000-0010-8000-00AA00389B71}","192768","875967048","540","29970","960","1","False","False","0","267288","1","eda0f2ba-fb47-4cd4-b875-e076904e8ed9","MP4 Video","4618"
"BC61489683BDC05691EFDA9C7C2EBE78","261263121813","04_8.4_Example_4_min.mp4","3192868","ReadOnly, Archive, Sparse_File (545)","30/09/2019 04:51:37.3475623","30/09/2019 04:46:53.4996577","30/09/2019 04:51:39.5812163","file:C:/Users/Professor Moriarty/Downloads/intrologic-006/06_Lesson_8_-_Relational_Logic_Proofs/04_8.4_Example_4_min.mp4","06_Lesson_8_-_Relational_Logic_Proofs","1","74576","{00001610-0000-0010-8000-00AA00389B71}","44100","16","DESKTOP-HL2LCVA","video/mp4","False",,"30/09/2019 04:46:54.0000000","30/09/2019 04:46:54.0000000","30/09/2019 04:51:37.3475623",".mp4","DESKTOP-HL2LCVA\Professor Moriarty","6","False","False","False","30/09/2019 04:46:54.0000000","C:\Users\Professor Moriarty\Downloads\intrologic-006\06_Lesson_8_-_Relational_Logic_Proofs","06_Lesson_8_-_Relational_Logic_Proofs (C:\Users\Professor Moriarty\Downloads\intrologic-006)","04_8.4_Example_4_min.mp4","04_8.4_Example_4_min.mp4","04_8.4_Example_4_min","C:\Users\Professor Moriarty\Downloads\intrologic-006\06_Lesson_8_-_Relational_Logic_Proofs\04_8.4_Example_4_min.mp4","04_8.4_Example_4_min (C:\Users\Professor Moriarty\Downloads\intrologic-006\06_Lesson_8_-_Relational_Logic_Proofs)",".mp4","video","Video","video/mp4",,"AVC_MP4_HP_HD_AAC","00:00:03:49 (2294570000)","False","04_8.4_Example_4_min.mp4","1077936503","0","30/09/2019 04:55:02.4253024","0,015625","file","C48F85923F34182A","{34363248-0000-0010-8000-00AA00389B71}","28216","875967048","540","29970","960","1","False","False","0","102792","1","eda0f2ba-fb47-4cd4-b875-e076904e8ed9","MP4 Video","4620"
"A98796A246656DABE3030280FE45944D","261263121813","05_1.5_Study_Guide_4_min.mp4","3431263","ReadOnly, Archive, Sparse_File (545)","30/09/2019 04:52:28.4576284","30/09/2019 04:45:22.6589830","30/09/2019 04:52:28.6270586","file:C:/Users/Professor Moriarty/Downloads/intrologic-006/01_Lesson_1_-_Introduction/05_1.5_Study_Guide_4_min.mp4","01_Lesson_1_-_Introduction","1","80024","{00001610-0000-0010-8000-00AA00389B71}","48000","16","DESKTOP-HL2LCVA","video/mp4","False","01/01/1970 00:00:00.0000000","30/09/2019 04:45:24.0000000","30/09/2019 04:45:24.0000000","30/09/2019 04:52:28.4576284",".mp4","DESKTOP-HL2LCVA\Professor Moriarty","6","False","False","False","01/01/1970 00:00:00.0000000","C:\Users\Professor Moriarty\Downloads\intrologic-006\01_Lesson_1_-_Introduction","01_Lesson_1_-_Introduction (C:\Users\Professor Moriarty\Downloads\intrologic-006)","05_1.5_Study_Guide_4_min.mp4","05_1.5_Study_Guide_4_min.mp4","05_1.5_Study_Guide_4_min","C:\Users\Professor Moriarty\Downloads\intrologic-006\01_Lesson_1_-_Introduction\05_1.5_Study_Guide_4_min.mp4","05_1.5_Study_Guide_4_min (C:\Users\Professor Moriarty\Downloads\intrologic-006\01_Lesson_1_-_Introduction)",".mp4","video","Video","video/mp4","01/01/1970 00:00:00.0000000","AVC_MP4_HP_HD_AAC","00:00:04:28 (2683310000)","False","05_1.5_Study_Guide_4_min.mp4","1077936503","0","30/09/2019 04:55:02.3973429","0","file","ADB2AF7519D90E02","{34363248-0000-0010-8000-00AA00389B71}","16152","875967048","540","25000","960","1","False","False","0","96176","1","eda0f2ba-fb47-4cd4-b875-e076904e8ed9","MP4 Video","4621"
"601D43133796B50F2DDC30DF85B45542","261263121813","03_2.3_Semantics_10_min.mp4","8099575","ReadOnly, Archive, Sparse_File (545)","30/09/2019 04:54:41.2595266","30/09/2019 04:45:45.3315460","30/09/2019 04:54:41.4131953","file:C:/Users/Professor Moriarty/Downloads/intrologic-006/02_Lesson_2_-_Propositional_Logic/03_2.3_Semantics_10_min.mp4","02_Lesson_2_-_Propositional_Logic","1","82056","{00001610-0000-0010-8000-00AA00389B71}","48000","16","DESKTOP-HL2LCVA","video/mp4","False","01/01/1970 00:00:00.0000000","30/09/2019 04:45:46.0000000","30/09/2019 04:45:46.0000000","30/09/2019 04:54:41.2595266",".mp4","DESKTOP-HL2LCVA\Professor Moriarty","6","False","False","False","01/01/1970 00:00:00.0000000","C:\Users\Professor Moriarty\Downloads\intrologic-006\02_Lesson_2_-_Propositional_Logic","02_Lesson_2_-_Propositional_Logic (C:\Users\Professor Moriarty\Downloads\intrologic-006)","03_2.3_Semantics_10_min.mp4","03_2.3_Semantics_10_min.mp4","03_2.3_Semantics_10_min","C:\Users\Professor Moriarty\Downloads\intrologic-006\02_Lesson_2_-_Propositional_Logic\03_2.3_Semantics_10_min.mp4","03_2.3_Semantics_10_min (C:\Users\Professor Moriarty\Downloads\intrologic-006\02_Lesson_2_-_Propositional_Logic)",".mp4","video","Video","video/mp4","01/01/1970 00:00:00.0000000","AVC_MP4_HP_HD_AAC","00:00:10:00 (6003200000)","False","03_2.3_Semantics_10_min.mp4","1077936503","0","30/09/2019 04:55:02.3734836","0,03125","file","9227A09D8C9DB3BA","{34363248-0000-0010-8000-00AA00389B71}","19712","875967048","540","25000","960","1","False","False","0","101768","1","eda0f2ba-fb47-4cd4-b875-e076904e8ed9","MP4 Video","4622"
"0DBCD646ADCE065AC37A5DC3915660A2","261263121813","02_2.2_Syntax_7_min.mp4","6056198","ReadOnly, Archive, Sparse_File (545)","30/09/2019 04:54:57.4962812","30/09/2019 04:45:33.6565843","30/09/2019 04:54:58.3501138","file:C:/Users/Professor Moriarty/Downloads/intrologic-006/02_Lesson_2_-_Propositional_Logic/02_2.2_Syntax_7_min.mp4","02_Lesson_2_-_Propositional_Logic","1","75056","{00001610-0000-0010-8000-00AA00389B71}","44100","16","DESKTOP-HL2LCVA","video/mp4","False","01/01/1970 00:00:00.0000000","30/09/2019 04:45:34.0000000","30/09/2019 04:45:34.0000000","30/09/2019 04:54:57.4962812",".mp4","DESKTOP-HL2LCVA\Professor Moriarty","6","False","False","False","01/01/1970 00:00:00.0000000","C:\Users\Professor Moriarty\Downloads\intrologic-006\02_Lesson_2_-_Propositional_Logic","02_Lesson_2_-_Propositional_Logic (C:\Users\Professor Moriarty\Downloads\intrologic-006)","02_2.2_Syntax_7_min.mp4","02_2.2_Syntax_7_min.mp4","02_2.2_Syntax_7_min","C:\Users\Professor Moriarty\Downloads\intrologic-006\02_Lesson_2_-_Propositional_Logic\02_2.2_Syntax_7_min.mp4","02_2.2_Syntax_7_min (C:\Users\Professor Moriarty\Downloads\intrologic-006\02_Lesson_2_-_Propositional_Logic)",".mp4","video","Video","video/mp4","01/01/1970 00:00:00.0000000","AVC_MP4_HP_HD_AAC","00:00:07:08 (4285480000)","False","02_2.2_Syntax_7_min.mp4","1077936503","0","30/09/2019 04:55:02.3494828","0","file","DD0301BFF83502BA","{34363248-0000-0010-8000-00AA00389B71}","29168","875967048","540","29970","960","1","False","False","0","104224","1","eda0f2ba-fb47-4cd4-b875-e076904e8ed9","MP4 Video","4623"
"E60A7637DE66B4569E9E961FD4F55F9B","261263121813","01_8.1_Relational_Logic_Proofs_2_min.mp4","1764318","ReadOnly, Archive, Sparse_File (545)","30/09/2019 04:52:26.2043206","30/09/2019 04:46:44.8734735","30/09/2019 04:52:27.9557458","file:C:/Users/Professor Moriarty/Downloads/intrologic-006/06_Lesson_8_-_Relational_Logic_Proofs/01_8.1_Relational_Logic_Proofs_2_min.mp4","06_Lesson_8_-_Relational_Logic_Proofs","1","73624","{00001610-0000-0010-8000-00AA00389B71}","44100","16","DESKTOP-HL2LCVA","video/mp4","False",,"30/09/2019 04:46:46.0000000","30/09/2019 04:46:46.0000000","30/09/2019 04:52:26.2043206",".mp4","DESKTOP-HL2LCVA\Professor Moriarty","6","False","False","False","30/09/2019 04:46:46.0000000","C:\Users\Professor Moriarty\Downloads\intrologic-006\06_Lesson_8_-_Relational_Logic_Proofs","06_Lesson_8_-_Relational_Logic_Proofs (C:\Users\Professor Moriarty\Downloads\intrologic-006)","01_8.1_Relational_Logic_Proofs_2_min.mp4","01_8.1_Relational_Logic_Proofs_2_min.mp4","01_8.1_Relational_Logic_Proofs_2_min","C:\Users\Professor Moriarty\Downloads\intrologic-006\06_Lesson_8_-_Relational_Logic_Proofs\01_8.1_Relational_Logic_Proofs_2_min.mp4","01_8.1_Relational_Logic_Proofs_2_min (C:\Users\Professor Moriarty\Downloads\intrologic-006\06_Lesson_8_-_Relational_Logic_Proofs)",".mp4","video","Video","video/mp4",,"AVC_MP4_HP_HD_AAC","00:00:02:16 (1364090000)","False","01_8.1_Relational_Logic_Proofs_2_min.mp4","1077936503","0","30/09/2019 04:55:02.2447308","0","file","BEF7D6AAA426FF21","{34363248-0000-0010-8000-00AA00389B71}","21360","875967048","540","29970","960","1","False","False","0","94984","1","eda0f2ba-fb47-4cd4-b875-e076904e8ed9","MP4 Video","4666"
"7BC62C3A722A897F30A22F3964D338AB","261263121813","07_9.7_Logical_Entailment_6_min.mp4","5279778","ReadOnly, Archive, Sparse_File (545)","30/09/2019 04:54:33.4167691","30/09/2019 04:47:22.1852622","30/09/2019 04:54:34.4885088","file:C:/Users/Professor Moriarty/Downloads/intrologic-006/07_Lesson_9_-_Resolution/07_9.7_Logical_Entailment_6_min.mp4","07_Lesson_9_-_Resolution","1","74976","{00001610-0000-0010-8000-00AA00389B71}","44100","16","DESKTOP-HL2LCVA","video/mp4","False",,"30/09/2019 04:47:24.0000000","30/09/2019 04:47:24.0000000","30/09/2019 04:54:33.4167691",".mp4","DESKTOP-HL2LCVA\Professor Moriarty","6","False","False","False","30/09/2019 04:47:24.0000000","C:\Users\Professor Moriarty\Downloads\intrologic-006\07_Lesson_9_-_Resolution","07_Lesson_9_-_Resolution (C:\Users\Professor Moriarty\Downloads\intrologic-006)","07_9.7_Logical_Entailment_6_min.mp4","07_9.7_Logical_Entailment_6_min.mp4","07_9.7_Logical_Entailment_6_min","C:\Users\Professor Moriarty\Downloads\intrologic-006\07_Lesson_9_-_Resolution\07_9.7_Logical_Entailment_6_min.mp4","07_9.7_Logical_Entailment_6_min (C:\Users\Professor Moriarty\Downloads\intrologic-006\07_Lesson_9_-_Resolution)",".mp4","video","Video","video/mp4",,"AVC_MP4_HP_HD_AAC","00:00:06:13 (3737050000)","False","07_9.7_Logical_Entailment_6_min.mp4","1077936503","0","30/09/2019 04:55:02.3170382","0","file","868D52D057426FC9","{34363248-0000-0010-8000-00AA00389B71}","29248","875967048","540","29970","960","1","False","False","0","104224","1","eda0f2ba-fb47-4cd4-b875-e076904e8ed9","MP4 Video","4667"
"45507CB086DCF06B3683F4CB5409DAEE","261263121813","06_International_GGP_Competition_4_min.mp4","3275244","ReadOnly, Archive, Sparse_File (545)","30/09/2019 04:54:46.5340156","30/09/2019 04:48:42.5516989","30/09/2019 04:54:46.7346045","file:C:/Users/Professor Moriarty/Downloads/intrologic-006/11_General_Game_Playing/06_International_GGP_Competition_4_min.mp4","11_General_Game_Playing","1","74616","{00001610-0000-0010-8000-00AA00389B71}","44100","16","DESKTOP-HL2LCVA","video/mp4","False","01/01/1970 00:00:00.0000000","30/09/2019 04:48:44.0000000","30/09/2019 04:48:44.0000000","30/09/2019 04:54:46.5340156",".mp4","DESKTOP-HL2LCVA\Professor Moriarty","6","False","False","False","01/01/1970 00:00:00.0000000","C:\Users\Professor Moriarty\Downloads\intrologic-006\11_General_Game_Playing","11_General_Game_Playing (C:\Users\Professor Moriarty\Downloads\intrologic-006)","06_International_GGP_Competition_4_min.mp4","06_International_GGP_Competition_4_min.mp4","06_International_GGP_Competition_4_min","C:\Users\Professor Moriarty\Downloads\intrologic-006\11_General_Game_Playing\06_International_GGP_Competition_4_min.mp4","06_International_GGP_Competition_4_min (C:\Users\Professor Moriarty\Downloads\intrologic-006\11_General_Game_Playing)",".mp4","video","Video","video/mp4","01/01/1970 00:00:00.0000000","AVC_MP4_HP_HD_AAC","00:00:03:54 (2344760000)","False","06_International_GGP_Competition_4_min.mp4","1077936503","0","30/09/2019 04:55:02.2744298","0","file","10D94038B659FDD0","{34363248-0000-0010-8000-00AA00389B71}","28600","875967048","540","29970","960","1","False","False","0","103216","1","eda0f2ba-fb47-4cd4-b875-e076904e8ed9","MP4 Video","4863"
"EBD2B36D0BD81E7EEC83571995A097A5","261263121813","03_9.3_Unification_14_min.mp4","11524952","ReadOnly, Archive, Sparse_File (545)","30/09/2019 04:54:51.4455949","30/09/2019 04:47:08.8272873","30/09/2019 04:54:52.4905546","file:C:/Users/Professor Moriarty/Downloads/intrologic-006/07_Lesson_9_-_Resolution/03_9.3_Unification_14_min.mp4","07_Lesson_9_-_Resolution","1","75520","{00001610-0000-0010-8000-00AA00389B71}","44100","16","DESKTOP-HL2LCVA","video/mp4","False","01/01/1970 00:00:00.0000000","30/09/2019 04:47:10.0000000","30/09/2019 04:47:10.0000000","30/09/2019 04:54:51.4455949",".mp4","DESKTOP-HL2LCVA\Professor Moriarty","6","False","False","False","01/01/1970 00:00:00.0000000","C:\Users\Professor Moriarty\Downloads\intrologic-006\07_Lesson_9_-_Resolution","07_Lesson_9_-_Resolution (C:\Users\Professor Moriarty\Downloads\intrologic-006)","03_9.3_Unification_14_min.mp4","03_9.3_Unification_14_min.mp4","03_9.3_Unification_14_min","C:\Users\Professor Moriarty\Downloads\intrologic-006\07_Lesson_9_-_Resolution\03_9.3_Unification_14_min.mp4","03_9.3_Unification_14_min (C:\Users\Professor Moriarty\Downloads\intrologic-006\07_Lesson_9_-_Resolution)",".mp4","video","Video","video/mp4","01/01/1970 00:00:00.0000000","AVC_MP4_HP_HD_AAC","00:00:13:40 (8208260000)","False","03_9.3_Unification_14_min.mp4","1077936503","0","30/09/2019 04:55:02.2166853","0,03125","file","184E3517CD707E6F","{34363248-0000-0010-8000-00AA00389B71}","28080","875967048","540","29970","960","1","False","False","0","103600","1","eda0f2ba-fb47-4cd4-b875-e076904e8ed9","MP4 Video","4867"
