0F-InvertedOnlyMD5,0-InvertedOnlyPids,11-System_FileName,13F-System_Size,14F-System_FileAttributes,15F-System_DateModified,16F-System_DateCreated,17F-System_DateAccessed,33-System_ItemUrl,3-System_ItemFolderNameDisplay,4165-System_ComputerName,4334-System_ContentType,4346-System_DateImported,4352-System_Document_DateCreated,4354-System_Document_DateSaved,4373-System_FileExtension,4377-System_FileOwner,4378-System_FilePlaceholderStatus,4410-System_IsAttachment,4412-System_IsEncrypted,4415-System_IsFolder,4419-System_ItemDate,4421-System_ItemFolderPathDisplay,4422-System_ItemFolderPathDisplayNarrow,4423-System_ItemName,4424-System_ItemNameDisplay,4425-System_ItemNameDisplayWithoutExtension,4428-System_ItemPathDisplay,4429-System_ItemPathDisplayNarrow,4431-System_ItemType,4453-System_MIMEType,4540-System_NotUserContent,4546-System_ParsingName,4604-System_SFGAOFlags,4605-System_Search_AccessCount,4612F-System_Search_GatherTime,4614-System_Search_LastIndexedTotalTime,4618-System_Search_Store,4655-System_ThumbnailCacheId,4679-System_VolumeId,5-System_ItemTypeText,WorkID
"24B2E6EF96143722E20325CCAC546A42","15124E12","rustc_resolve-723941197630a05b.dll","1381376","32","25/03/2018 15:28:53.0000000","11/04/2018 16:09:25.7274789","11/04/2018 16:09:25.7274789","file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/lib/rustlib/x86_64-pc-windows-msvc/lib/rustc_resolve-723941197630a05b.dll","lib","DESKTOP-EDSLQM8","application/x-msdownload","25/03/2018 15:28:53.0000000","25/03/2018 15:28:53.0000000","25/03/2018 15:28:53.0000000",".dll","DESKTOP-EDSLQM8\maxpowers","6","False","False","False","25/03/2018 15:28:53.0000000","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib","lib (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc)","rustc_resolve-723941197630a05b.dll","rustc_resolve-723941197630a05b.dll","rustc_resolve-723941197630a05b","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib\rustc_resolve-723941197630a05b.dll","rustc_resolve-723941197630a05b (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib)",".dll","application/x-msdownload","False","rustc_resolve-723941197630a05b.dll","1077936503","0","11/04/2018 16:16:21.8211914","0,03125","file","0A4BA89B32DC89CC","804cb650-0000-0000-0000-501f00000000","Application extension","2845"
"D4F266FB471B20B6F94DD6F3A847B04F","15124E12","rustc_save_analysis-c750e2d79b9a61bc.dll","1052160","32","25/03/2018 15:31:28.0000000","11/04/2018 16:09:25.7274789","11/04/2018 16:09:25.7274789","file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/lib/rustlib/x86_64-pc-windows-msvc/lib/rustc_save_analysis-c750e2d79b9a61bc.dll","lib","DESKTOP-EDSLQM8","application/x-msdownload","25/03/2018 15:31:28.0000000","25/03/2018 15:31:28.0000000","25/03/2018 15:31:28.0000000",".dll","DESKTOP-EDSLQM8\maxpowers","6","False","False","False","25/03/2018 15:31:28.0000000","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib","lib (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc)","rustc_save_analysis-c750e2d79b9a61bc.dll","rustc_save_analysis-c750e2d79b9a61bc.dll","rustc_save_analysis-c750e2d79b9a61bc","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib\rustc_save_analysis-c750e2d79b9a61bc.dll","rustc_save_analysis-c750e2d79b9a61bc (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib)",".dll","application/x-msdownload","False","rustc_save_analysis-c750e2d79b9a61bc.dll","1077936503","0","11/04/2018 16:16:21.7743656","0","file","AD64F7B6A00B3C21","804cb650-0000-0000-0000-501f00000000","Application extension","2847"
"15F4E5AAFF820D464CDF69ECE57792E7","15124E12","rustc_trans_utils-888c987b42376d39.dll","342016","32","25/03/2018 15:34:13.0000000","11/04/2018 16:09:25.8213950","11/04/2018 16:09:25.8213950","file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/lib/rustlib/x86_64-pc-windows-msvc/lib/rustc_trans_utils-888c987b42376d39.dll","lib","DESKTOP-EDSLQM8","application/x-msdownload","25/03/2018 15:34:13.0000000","25/03/2018 15:34:13.0000000","25/03/2018 15:34:13.0000000",".dll","DESKTOP-EDSLQM8\maxpowers","6","False","False","False","25/03/2018 15:34:13.0000000","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib","lib (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc)","rustc_trans_utils-888c987b42376d39.dll","rustc_trans_utils-888c987b42376d39.dll","rustc_trans_utils-888c987b42376d39","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib\rustc_trans_utils-888c987b42376d39.dll","rustc_trans_utils-888c987b42376d39 (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib)",".dll","application/x-msdownload","False","rustc_trans_utils-888c987b42376d39.dll","1077936503","0","11/04/2018 16:16:21.7274557","0","file","C19E8D03A05D84B2","804cb650-0000-0000-0000-501f00000000","Application extension","2849"
"4397FD00A451E664A75CCA1DE4B2AF21","15124E12","rustc_typeck-55d73d57765c8f2a.dll","2641920","32","25/03/2018 15:30:34.0000000","11/04/2018 16:09:25.8839499","11/04/2018 16:09:25.8839499","file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/lib/rustlib/x86_64-pc-windows-msvc/lib/rustc_typeck-55d73d57765c8f2a.dll","lib","DESKTOP-EDSLQM8","application/x-msdownload","25/03/2018 15:30:34.0000000","25/03/2018 15:30:34.0000000","25/03/2018 15:30:34.0000000",".dll","DESKTOP-EDSLQM8\maxpowers","6","False","False","False","25/03/2018 15:30:34.0000000","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib","lib (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc)","rustc_typeck-55d73d57765c8f2a.dll","rustc_typeck-55d73d57765c8f2a.dll","rustc_typeck-55d73d57765c8f2a","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib\rustc_typeck-55d73d57765c8f2a.dll","rustc_typeck-55d73d57765c8f2a (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib)",".dll","application/x-msdownload","False","rustc_typeck-55d73d57765c8f2a.dll","1077936503","0","11/04/2018 16:16:21.6804841","0,015625","file","FF9D5DF07911D877","804cb650-0000-0000-0000-501f00000000","Application extension","2851"
"480650556BE3BA792687D169151251AB","15124E12","serialize-a29018cde7a9ef62.dll","650752","32","25/03/2018 15:17:34.0000000","11/04/2018 16:09:25.9461092","11/04/2018 16:09:25.9461092","file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/lib/rustlib/x86_64-pc-windows-msvc/lib/serialize-a29018cde7a9ef62.dll","lib","DESKTOP-EDSLQM8","application/x-msdownload","25/03/2018 15:17:34.0000000","25/03/2018 15:17:34.0000000","25/03/2018 15:17:34.0000000",".dll","DESKTOP-EDSLQM8\maxpowers","6","False","False","False","25/03/2018 15:17:34.0000000","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib","lib (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc)","serialize-a29018cde7a9ef62.dll","serialize-a29018cde7a9ef62.dll","serialize-a29018cde7a9ef62","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib\serialize-a29018cde7a9ef62.dll","serialize-a29018cde7a9ef62 (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib)",".dll","application/x-msdownload","False","serialize-a29018cde7a9ef62.dll","1077936503","0","11/04/2018 16:16:21.6339318","0","file","D05CA522786E78CF","804cb650-0000-0000-0000-501f00000000","Application extension","2853"
"780E4DE09066EC4EFCEB67B4704646A9","15124E12","std-1cce2a9d20ab1f24.dll","3382784","32","25/03/2018 15:16:34.0000000","11/04/2018 16:09:25.9619635","11/04/2018 16:09:25.9619635","file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/lib/rustlib/x86_64-pc-windows-msvc/lib/std-1cce2a9d20ab1f24.dll","lib","DESKTOP-EDSLQM8","application/x-msdownload","25/03/2018 15:16:34.0000000","25/03/2018 15:16:34.0000000","25/03/2018 15:16:34.0000000",".dll","DESKTOP-EDSLQM8\maxpowers","6","False","False","False","25/03/2018 15:16:34.0000000","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib","lib (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc)","std-1cce2a9d20ab1f24.dll","std-1cce2a9d20ab1f24.dll","std-1cce2a9d20ab1f24","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib\std-1cce2a9d20ab1f24.dll","std-1cce2a9d20ab1f24 (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib)",".dll","application/x-msdownload","False","std-1cce2a9d20ab1f24.dll","1077936503","0","11/04/2018 16:16:21.5710993","0","file","8927E47D27406745","804cb650-0000-0000-0000-501f00000000","Application extension","2855"
"0ADA095B46B886A49A888F7B44AA8E43","15124E12","syntax-4996b62d03da7218.dll","6387200","32","25/03/2018 15:20:03.0000000","11/04/2018 16:09:25.9775688","11/04/2018 16:09:25.9775688","file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/lib/rustlib/x86_64-pc-windows-msvc/lib/syntax-4996b62d03da7218.dll","lib","DESKTOP-EDSLQM8","application/x-msdownload","25/03/2018 15:20:03.0000000","25/03/2018 15:20:03.0000000","25/03/2018 15:20:03.0000000",".dll","DESKTOP-EDSLQM8\maxpowers","6","False","False","False","25/03/2018 15:20:03.0000000","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib","lib (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc)","syntax-4996b62d03da7218.dll","syntax-4996b62d03da7218.dll","syntax-4996b62d03da7218","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib\syntax-4996b62d03da7218.dll","syntax-4996b62d03da7218 (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib)",".dll","application/x-msdownload","False","syntax-4996b62d03da7218.dll","1077936503","0","11/04/2018 16:16:21.4929675","0","file","2FB7D6C2CBE1BA54","804cb650-0000-0000-0000-501f00000000","Application extension","2857"
"64BF67681F9D30DB181260210FFADB24","15124E12","syntax_ext-ba757dbf3e87059e.dll","1017856","32","25/03/2018 15:20:44.0000000","11/04/2018 16:09:26.0086688","11/04/2018 16:09:26.0086688","file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/lib/rustlib/x86_64-pc-windows-msvc/lib/syntax_ext-ba757dbf3e87059e.dll","lib","DESKTOP-EDSLQM8","application/x-msdownload","25/03/2018 15:20:44.0000000","25/03/2018 15:20:44.0000000","25/03/2018 15:20:44.0000000",".dll","DESKTOP-EDSLQM8\maxpowers","6","False","False","False","25/03/2018 15:20:44.0000000","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib","lib (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc)","syntax_ext-ba757dbf3e87059e.dll","syntax_ext-ba757dbf3e87059e.dll","syntax_ext-ba757dbf3e87059e","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib\syntax_ext-ba757dbf3e87059e.dll","syntax_ext-ba757dbf3e87059e (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib)",".dll","application/x-msdownload","False","syntax_ext-ba757dbf3e87059e.dll","1077936503","0","11/04/2018 16:16:21.4461353","0,015625","file","D63E97489F991EC6","804cb650-0000-0000-0000-501f00000000","Application extension","2859"
"137B1E2AE8D2C01F1F85DE1CBE25FF78","15124E12","syntax_pos-aad3df3b0a38ce92.dll","427520","32","25/03/2018 15:17:56.0000000","11/04/2018 16:09:26.0086688","11/04/2018 16:09:26.0086688","file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/lib/rustlib/x86_64-pc-windows-msvc/lib/syntax_pos-aad3df3b0a38ce92.dll","lib","DESKTOP-EDSLQM8","application/x-msdownload","25/03/2018 15:17:56.0000000","25/03/2018 15:17:56.0000000","25/03/2018 15:17:56.0000000",".dll","DESKTOP-EDSLQM8\maxpowers","6","False","False","False","25/03/2018 15:17:56.0000000","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib","lib (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc)","syntax_pos-aad3df3b0a38ce92.dll","syntax_pos-aad3df3b0a38ce92.dll","syntax_pos-aad3df3b0a38ce92","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib\syntax_pos-aad3df3b0a38ce92.dll","syntax_pos-aad3df3b0a38ce92 (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib)",".dll","application/x-msdownload","False","syntax_pos-aad3df3b0a38ce92.dll","1077936503","0","11/04/2018 16:16:21.3836218","0","file","797D20E067B1FBBC","804cb650-0000-0000-0000-501f00000000","Application extension","2861"
"8CDA828B5C2836E05E4416FAC2D6C4C2","15124E12","term-b6e784933f14e088.dll","303616","32","25/03/2018 15:16:40.0000000","11/04/2018 16:09:26.0242731","11/04/2018 16:09:26.0242731","file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/lib/rustlib/x86_64-pc-windows-msvc/lib/term-b6e784933f14e088.dll","lib","DESKTOP-EDSLQM8","application/x-msdownload","25/03/2018 15:16:40.0000000","25/03/2018 15:16:40.0000000","25/03/2018 15:16:40.0000000",".dll","DESKTOP-EDSLQM8\maxpowers","6","False","False","False","25/03/2018 15:16:40.0000000","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib","lib (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc)","term-b6e784933f14e088.dll","term-b6e784933f14e088.dll","term-b6e784933f14e088","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib\term-b6e784933f14e088.dll","term-b6e784933f14e088 (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib)",".dll","application/x-msdownload","False","term-b6e784933f14e088.dll","1077936503","0","11/04/2018 16:16:21.3367276","0","file","DB0D5E7C6C94B982","804cb650-0000-0000-0000-501f00000000","Application extension","2863"
"5CD7858764FF15FBEF8A127910755352","15124E12","test-1eff972bcfd364af.dll","574976","32","25/03/2018 15:16:50.0000000","11/04/2018 16:09:26.0242731","11/04/2018 16:09:26.0242731","file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/lib/rustlib/x86_64-pc-windows-msvc/lib/test-1eff972bcfd364af.dll","lib","DESKTOP-EDSLQM8","application/x-msdownload","25/03/2018 15:16:50.0000000","25/03/2018 15:16:50.0000000","25/03/2018 15:16:50.0000000",".dll","DESKTOP-EDSLQM8\maxpowers","6","False","False","False","25/03/2018 15:16:50.0000000","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib","lib (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc)","test-1eff972bcfd364af.dll","test-1eff972bcfd364af.dll","test-1eff972bcfd364af","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib\test-1eff972bcfd364af.dll","test-1eff972bcfd364af (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib)",".dll","application/x-msdownload","False","test-1eff972bcfd364af.dll","1077936503","0","11/04/2018 16:16:21.2899311","0,015625","file","9410CA1844AE2CF2","804cb650-0000-0000-0000-501f00000000","Application extension","2865"
